time(s),Temperature (in),Heater 1 %(in),Heater 2 %(in)
2795.307,44.5,100.0,0.0
2796.425,44.5,100.0,0.0
2797.545,44.5,100.0,0.0
2798.666,44.5,100.0,0.0
2799.784,44.5,100.0,0.0
2800.906,44.5,100.0,0.0
2802.024,44.5,100.0,0.0

2803.146,44.5,100.0,0.0
2804.264,44.5,100.0,0.0
2805.387,44.5,100.0,0.0
2806.505,44.5,100.0,0.0
2807.627,44.5,100.0,0.0
2808.749,44.5,100.0,0.0
2809.868,44.5,100.0,0.0
2810.986,44.5,100.0,0.0

2812.111,44.5,100.0,0.0
2813.226,44.5,100.0,0.0
2814.349,44.5,100.0,0.0
2815.467,44.5,100.0,0.0
2816.589,44.5,100.0,0.0
2817.721,44.5,100.0,0.0
2818.83,44.5,100.0,0.0
2819.948,44.5,100.0,0.0
2821.07,44.5,100.0,0.0

2822.188,44.5,100.0,0.0
2823.31,44.5,100.0,0.0
2824.428,44.5,100.0,0.0
2825.551,44.5,100.0,0.0
2826.669,44.5,100.0,0.0
2827.791,44.5,100.0,0.0
2828.916,44.5,100.0,0.0
2830.032,44.5,100.0,0.0

2831.15,44.5,100.0,0.0
2832.272,44.5,100.0,0.0
2833.39,44.5,100.0,0.0
2834.512,44.5,100.0,0.0
2835.63,44.5,100.0,0.0
2836.756,44.5,100.0,0.0
2837.871,44.5,100.0,0.0
2839.0,44.5,100.0,0.0

2840.111,44.5,100.0,0.0
2841.234,44.5,100.0,0.0
2842.352,44.5,100.0,0.0
2843.479,44.5,100.0,0.0
2844.592,44.5,100.0,0.0
2845.714,45.0,100.0,0.0
2846.833,44.5,100.0,0.0
2847.955,45.0,100.0,0.0
2849.073,45.0,100.0,0.0

2850.191,45.0,100.0,0.0
2851.314,45.0,100.0,0.0
2852.432,45.0,100.0,0.0
2853.554,45.0,100.0,0.0
2854.672,45.0,100.0,0.0
2855.794,45.0,100.0,0.0
2856.913,45.0,100.0,0.0
2858.035,45.0,100.0,0.0

2859.153,45.0,100.0,0.0
2860.275,45.0,100.0,0.0
2861.394,45.0,100.0,0.0
2862.516,45.0,100.0,0.0
2863.634,45.0,100.0,0.0
2864.757,45.0,100.0,0.0
2865.876,45.0,100.0,0.0
2866.997,45.0,100.0,0.0
2868.115,45.0,100.0,0.0

2869.237,45.0,100.0,0.0
2870.355,45.0,100.0,0.0
2871.478,45.0,100.0,0.0
2872.596,45.0,100.0,0.0
2873.718,45.0,100.0,0.0
2874.836,45.0,100.0,0.0
2875.958,45.0,100.0,0.0
2877.077,45.0,100.0,0.0

2878.199,45.0,100.0,0.0
2879.317,45.0,100.0,0.0
2880.439,45.0,100.0,0.0
2881.557,45.0,100.0,0.0
2882.68,45.0,100.0,0.0
2883.798,45.0,100.0,0.0
2884.923,45.0,100.0,0.0
2886.038,45.0,100.0,0.0
2887.16,45.0,100.0,0.0

2888.279,45.0,100.0,0.0
2889.401,45.0,100.0,0.0
2890.519,45.0,100.0,0.0
2891.641,45.0,100.0,0.0
2892.759,45.0,100.0,0.0
2893.882,45.0,100.0,0.0
2895.0,45.0,100.0,0.0
2896.122,45.0,100.0,0.0

2897.243,45.0,100.0,0.0
2898.363,45.0,100.0,0.0
2899.481,45.0,100.0,0.0
2900.603,45.0,100.0,0.0
2901.721,45.0,100.0,0.0
2902.839,45.0,100.0,0.0
2903.962,45.0,100.0,0.0
2905.08,45.0,100.0,0.0

2906.202,45.0,100.0,0.0
2907.321,45.0,100.0,0.0
2908.442,45.0,100.0,0.0
2909.561,45.0,100.0,0.0
2910.692,45.0,100.0,0.0
2911.801,45.0,100.0,0.0
2912.923,45.0,100.0,0.0
2914.042,45.0,100.0,0.0
2915.164,45.0,100.0,0.0

2916.282,45.0,100.0,0.0
2917.41,45.0,100.0,0.0
2918.522,45.0,100.0,0.0
2919.644,45.0,100.0,0.0
2920.764,45.0,100.0,0.0
2921.885,45.0,100.0,0.0
2923.003,45.0,100.0,0.0
2924.125,45.0,100.0,0.0

2925.244,45.0,100.0,0.0
2926.366,45.0,100.0,0.0
2927.484,45.0,100.0,0.0
2928.612,45.0,100.0,0.0
2929.725,45.0,100.0,0.0
2930.847,45.0,100.0,0.0
2931.965,45.0,100.0,0.0
2933.087,45.0,100.0,0.0
2934.205,45.0,100.0,0.0

2935.328,45.0,100.0,0.0
2936.446,45.0,100.0,0.0
2937.568,45.0,100.0,0.0
2938.688,45.0,100.0,0.0
2939.809,45.0,100.0,0.0
2940.927,45.0,100.0,0.0
2942.049,45.0,100.0,0.0
2943.167,45.0,100.0,0.0

2944.289,45.0,100.0,0.0
2945.41,45.0,100.0,0.0
2946.53,45.0,100.0,0.0
2947.648,45.0,100.0,0.0
2948.77,45.0,100.0,0.0
2949.888,45.0,100.0,0.0
2951.011,45.0,100.0,0.0
2952.129,45.5,100.0,0.0
2953.247,45.0,100.0,0.0

2954.369,45.0,100.0,0.0
2955.488,45.5,100.0,0.0
2956.61,45.5,100.0,0.0
2957.728,45.5,100.0,0.0
2958.85,45.5,100.0,0.0
2959.968,45.5,100.0,0.0
2961.091,45.5,100.0,0.0
2962.208,45.5,100.0,0.0

2963.331,45.5,100.0,0.0
2964.449,45.5,100.0,0.0
2965.571,45.5,100.0,0.0
2966.69,45.5,100.0,0.0
2967.816,45.5,100.0,0.0
2968.93,45.5,100.0,0.0
2970.052,45.5,100.0,0.0
2971.17,45.5,100.0,0.0

2972.293,45.5,100.0,0.0
2973.411,45.5,100.0,0.0
2974.533,45.5,100.0,0.0
2975.651,45.5,100.0,0.0
2976.774,45.5,100.0,0.0
2977.892,45.5,100.0,0.0
2979.014,45.5,100.0,0.0
2980.132,45.5,100.0,0.0
2981.254,45.5,100.0,0.0

2982.376,45.5,100.0,0.0
2983.495,45.5,100.0,0.0
2984.617,45.5,100.0,0.0
2985.735,45.5,100.0,0.0
2986.854,45.5,100.0,0.0
2987.981,45.5,100.0,0.0
2989.094,45.5,100.0,0.0
2990.216,45.5,100.0,0.0

2991.334,45.5,100.0,0.0
2992.457,45.5,100.0,0.0
2993.575,45.5,100.0,0.0
2994.697,45.5,100.0,0.0
2995.815,45.5,100.0,0.0
2996.937,45.5,100.0,0.0
2998.056,45.5,100.0,0.0
2999.178,45.5,100.0,0.0
3000.296,45.5,100.0,0.0

3001.422,45.5,100.0,0.0
3002.537,45.5,100.0,0.0
3003.659,45.5,100.0,0.0
3004.777,45.5,100.0,0.0
3005.899,45.5,100.0,0.0
3007.019,45.5,100.0,0.0
3008.135,45.5,100.0,0.0
3009.258,45.5,100.0,0.0

3010.376,45.5,100.0,0.0
3011.498,45.5,100.0,0.0
3012.616,45.5,100.0,0.0
3013.745,45.5,100.0,0.0
3014.857,45.5,100.0,0.0
3015.979,45.5,100.0,0.0
3017.097,45.5,100.0,0.0
3018.219,45.5,100.0,0.0
3019.337,45.5,100.0,0.0

3020.46,45.5,100.0,0.0
3021.578,45.5,100.0,0.0
3022.702,45.5,100.0,0.0
3023.818,45.5,100.0,0.0
3024.947,45.5,100.0,0.0
3026.059,45.5,100.0,0.0
3027.181,45.5,100.0,0.0
3028.299,45.5,100.0,0.0

3029.422,45.5,100.0,0.0
3030.54,45.5,100.0,0.0
3031.662,45.5,100.0,0.0
3032.78,45.5,100.0,0.0
3033.902,45.5,100.0,0.0
3035.02,45.5,100.0,0.0
3036.143,45.5,100.0,0.0
3037.261,45.5,100.0,0.0

3038.383,45.5,100.0,0.0
3039.501,45.5,100.0,0.0
3040.624,45.5,100.0,0.0
3041.742,45.5,100.0,0.0
3042.864,45.5,100.0,0.0
3043.982,45.5,100.0,0.0
3045.108,45.5,100.0,0.0
3046.223,45.5,100.0,0.0
3047.345,45.5,100.0,0.0

3048.463,45.5,100.0,0.0
3049.585,45.5,100.0,0.0
3050.703,45.5,100.0,0.0
3051.826,45.5,100.0,0.0
3052.944,45.5,100.0,0.0
3054.066,46.0,100.0,0.0
3055.185,45.5,100.0,0.0
3056.307,46.0,100.0,0.0

3057.425,46.0,100.0,0.0
3058.548,46.0,100.0,0.0
3059.665,46.0,100.0,0.0
3060.787,46.0,100.0,0.0
3061.907,46.0,100.0,0.0
3063.028,46.0,100.0,0.0
3064.146,46.0,100.0,0.0
3065.264,46.0,100.0,0.0
3066.387,46.0,100.0,0.0

3067.505,46.0,100.0,0.0
3068.627,46.0,100.0,0.0
3069.745,46.0,100.0,0.0
3070.867,46.0,100.0,0.0
3071.986,46.0,100.0,0.0
3073.108,46.0,100.0,0.0
3074.226,46.0,100.0,0.0
3075.348,46.0,100.0,0.0

3076.466,46.0,100.0,0.0
3077.589,46.0,100.0,0.0
3078.708,46.0,100.0,0.0
3079.829,46.0,100.0,0.0
3080.948,46.0,100.0,0.0
3082.07,46.0,100.0,0.0
3083.188,46.0,100.0,0.0
3084.31,46.0,100.0,0.0

3085.428,46.0,100.0,0.0
3086.55,46.0,100.0,0.0
3087.669,46.0,100.0,0.0
3088.793,46.0,100.0,0.0
3089.909,46.0,100.0,0.0
3091.031,46.0,100.0,0.0
3092.149,46.0,100.0,0.0
3093.272,46.0,100.0,0.0
3094.39,46.0,100.0,0.0

3095.512,46.0,100.0,0.0
3096.63,46.0,100.0,0.0
3097.753,46.0,100.0,0.0
3098.874,46.0,100.0,0.0
3099.993,46.0,100.0,0.0
3101.111,46.0,100.0,0.0
3102.234,46.0,100.0,0.0
3103.352,46.0,100.0,0.0

3104.474,46.0,100.0,0.0
3105.592,46.0,100.0,0.0
3106.714,46.0,100.0,0.0
3107.832,46.0,100.0,0.0
3108.955,46.0,100.0,0.0
3110.073,46.0,100.0,0.0
3111.195,46.0,100.0,0.0
3112.313,46.0,100.0,0.0
3113.437,46.0,100.0,0.0

3114.556,46.0,100.0,0.0
3115.675,46.0,100.0,0.0
3116.794,46.0,100.0,0.0
3117.912,46.0,100.0,0.0
3119.035,46.0,100.0,0.0
3120.153,46.0,100.0,0.0
3121.275,46.0,100.0,0.0
3122.393,46.0,100.0,0.0

3123.515,46.0,100.0,0.0
3124.634,46.0,100.0,0.0
3125.756,46.0,100.0,0.0
3126.874,46.0,100.0,0.0
3127.996,46.0,100.0,0.0
3129.115,46.0,100.0,0.0
3130.237,46.0,100.0,0.0
3131.355,46.0,100.0,0.0

3132.477,46.0,100.0,0.0
3133.595,46.0,100.0,0.0
3134.718,46.0,100.0,0.0
3135.836,46.0,100.0,0.0
3136.958,46.0,100.0,0.0
3138.076,46.0,100.0,0.0
3139.198,46.0,100.0,0.0
3140.317,46.0,100.0,0.0
3141.441,46.0,100.0,0.0

3142.557,46.0,100.0,0.0
3143.68,46.0,100.0,0.0
3144.798,46.0,100.0,0.0
3145.92,46.0,100.0,0.0
3147.041,46.5,100.0,0.0
3148.16,46.0,100.0,0.0
3149.278,46.0,100.0,0.0
3150.401,46.5,100.0,0.0

3151.519,46.5,100.0,0.0
3152.648,46.5,100.0,0.0
3153.759,46.5,100.0,0.0
3154.882,46.5,100.0,0.0
3156.0,46.5,100.0,0.0
3157.122,46.5,100.0,0.0
3158.249,46.5,100.0,0.0
3159.362,46.5,100.0,0.0
3160.481,46.5,100.0,0.0

3161.603,46.5,100.0,0.0
3162.721,46.5,100.0,0.0
3163.843,46.5,100.0,0.0
3164.961,46.5,100.0,0.0
3166.084,46.5,100.0,0.0
3167.202,46.5,100.0,0.0
3168.32,46.5,100.0,0.0
3169.442,46.5,100.0,0.0

3170.56,46.5,100.0,0.0
3171.683,46.5,100.0,0.0
3172.801,46.5,100.0,0.0
3173.929,46.5,100.0,0.0
3175.041,46.5,100.0,0.0
3176.164,46.5,100.0,0.0
3177.282,46.5,100.0,0.0
3178.41,46.5,100.0,0.0
3179.524,46.5,100.0,0.0

3180.645,46.5,100.0,0.0
3181.763,46.5,100.0,0.0
3182.885,46.5,100.0,0.0
3184.003,46.5,100.0,0.0
3185.125,46.5,100.0,0.0
3186.243,46.5,100.0,0.0
3187.366,46.5,100.0,0.0
3188.484,46.5,100.0,0.0

3189.606,46.5,100.0,0.0
3190.724,46.5,100.0,0.0
3191.847,46.5,100.0,0.0
3192.965,46.5,100.0,0.0
3194.087,46.5,100.0,0.0
3195.212,46.5,100.0,0.0
3196.34,46.5,100.0,0.0
3197.445,46.5,100.0,0.0

3198.568,46.5,100.0,0.0
3199.686,46.5,100.0,0.0
3200.808,46.5,100.0,0.0
3201.927,46.5,100.0,0.0
3203.053,46.5,100.0,0.0
3204.167,46.5,100.0,0.0
3205.289,46.5,100.0,0.0
3206.412,46.5,100.0,0.0
3207.53,46.5,100.0,0.0

3208.648,46.5,100.0,0.0
3209.771,46.5,100.0,0.0
3210.888,46.5,100.0,0.0
3212.011,46.5,100.0,0.0
3213.129,46.5,100.0,0.0
3214.251,46.5,100.0,0.0
3215.369,46.5,100.0,0.0
3216.491,46.5,100.0,0.0

3217.609,46.5,100.0,0.0
3218.732,46.5,100.0,0.0
3219.85,46.5,100.0,0.0
3220.973,46.5,100.0,0.0
3222.09,46.5,100.0,0.0
3223.209,46.5,100.0,0.0
3224.331,46.5,100.0,0.0
3225.449,46.5,100.0,0.0
3226.571,46.5,100.0,0.0

3227.689,46.5,100.0,0.0
3228.812,46.5,100.0,0.0
3229.93,46.5,100.0,0.0
3231.052,46.5,100.0,0.0
3232.174,46.5,100.0,0.0
3233.293,46.5,100.0,0.0
3234.411,46.5,100.0,0.0
3235.533,46.5,100.0,0.0

3236.651,46.5,100.0,0.0
3237.773,46.5,100.0,0.0
3238.892,46.5,100.0,0.0
3240.014,46.5,100.0,0.0
3241.132,46.5,100.0,0.0
3242.256,46.5,100.0,0.0
3243.372,46.5,100.0,0.0
3244.495,46.5,100.0,0.0

3245.613,46.5,100.0,0.0
3246.735,46.5,100.0,0.0
3247.853,46.5,100.0,0.0
3248.975,46.5,100.0,0.0
3250.095,46.5,100.0,0.0
3251.216,46.5,100.0,0.0
3252.334,47.0,100.0,0.0
3253.456,47.0,100.0,0.0
3254.575,46.5,100.0,0.0

3255.697,47.0,100.0,0.0
3256.815,47.0,100.0,0.0
3257.945,47.0,100.0,0.0
3259.055,47.0,100.0,0.0
3260.178,47.0,100.0,0.0
3261.296,47.0,100.0,0.0
3262.418,47.0,100.0,0.0
3263.536,47.0,100.0,0.0

3264.658,47.0,100.0,0.0
3265.777,47.0,100.0,0.0
3266.906,47.0,100.0,0.0
3268.017,47.0,100.0,0.0
3269.143,47.0,100.0,0.0
3270.257,47.0,100.0,0.0
3271.379,47.0,100.0,0.0
3272.498,47.0,100.0,0.0
3273.62,47.0,100.0,0.0

3274.74,47.0,100.0,0.0
3275.86,47.0,100.0,0.0
3276.988,47.0,100.0,0.0
3278.097,47.0,100.0,0.0
3279.22,47.0,100.0,0.0
3280.339,47.0,100.0,0.0
3281.459,47.0,100.0,0.0
3282.577,47.0,100.0,0.0

3283.7,47.0,100.0,0.0
3284.818,47.0,100.0,0.0
3285.94,47.0,100.0,0.0
3287.058,47.0,100.0,0.0
3288.18,47.0,100.0,0.0
3289.301,47.0,100.0,0.0
3290.421,47.0,100.0,0.0
3291.539,47.0,100.0,0.0
3292.661,47.0,100.0,0.0

3293.779,47.0,100.0,0.0
3294.901,47.0,100.0,0.0
3296.019,47.0,100.0,0.0
3297.142,47.0,100.0,0.0
3298.26,47.0,100.0,0.0
3299.382,47.0,100.0,0.0
3300.5,47.0,100.0,0.0
3301.622,47.0,100.0,0.0

3302.741,47.0,100.0,0.0
3303.864,47.0,100.0,0.0
3304.981,47.0,100.0,0.0
3306.106,47.0,100.0,0.0
3307.222,47.0,100.0,0.0
3308.344,47.0,100.0,0.0
3309.462,47.0,100.0,0.0
3310.584,47.0,100.0,0.0

3311.706,47.0,100.0,0.0
3312.824,47.0,100.0,0.0
3313.943,47.0,100.0,0.0
3315.065,47.0,100.0,0.0
3316.183,47.0,100.0,0.0
3317.305,47.0,100.0,0.0
3318.424,47.0,100.0,0.0
3319.545,47.0,100.0,0.0
3320.664,47.0,100.0,0.0

3321.786,47.0,100.0,0.0
3322.904,47.0,100.0,0.0
3324.026,47.0,100.0,0.0
3325.144,47.0,100.0,0.0
3326.267,47.0,100.0,0.0
3327.389,47.0,100.0,0.0
3328.503,47.0,100.0,0.0
3329.625,47.0,100.0,0.0

3330.743,47.0,100.0,0.0
3331.865,47.0,100.0,0.0
3332.984,47.0,100.0,0.0
3334.106,47.0,100.0,0.0
3335.224,47.0,100.0,0.0
3336.346,47.0,100.0,0.0
3337.464,47.0,100.0,0.0
3338.587,47.0,100.0,0.0
3339.705,47.0,100.0,0.0

3340.827,47.0,100.0,0.0
3341.948,47.0,100.0,0.0
3343.067,47.0,100.0,0.0
3344.186,47.0,100.0,0.0
3345.308,47.0,100.0,0.0
3346.426,47.0,100.0,0.0
3347.548,47.0,100.0,0.0
3348.666,47.0,100.0,0.0

3349.789,47.0,100.0,0.0
3350.907,47.0,100.0,0.0
3352.029,47.0,100.0,0.0
3353.148,47.0,100.0,0.0
3354.27,47.0,100.0,0.0
3355.387,47.5,100.0,0.0
3356.51,47.0,100.0,0.0
3357.628,47.0,100.0,0.0

3358.75,47.5,100.0,0.0
3359.868,47.5,100.0,0.0
3360.991,47.5,100.0,0.0
3362.111,47.0,100.0,0.0
3363.231,47.5,100.0,0.0
3364.349,47.5,100.0,0.0
3365.471,47.5,100.0,0.0
3366.589,47.5,100.0,0.0
3367.712,47.5,100.0,0.0

3368.83,47.5,100.0,0.0
3369.952,47.5,100.0,0.0
3371.072,47.5,100.0,0.0
3372.192,47.5,100.0,0.0
3373.311,47.5,100.0,0.0
3374.433,47.5,100.0,0.0
3375.551,47.5,100.0,0.0
3376.674,47.5,100.0,0.0

3377.791,47.5,100.0,0.0
3378.914,47.5,100.0,0.0
3380.032,47.5,100.0,0.0
3381.15,47.5,100.0,0.0
3382.272,47.5,100.0,0.0
3383.39,47.5,100.0,0.0
3384.512,47.5,100.0,0.0
3385.631,47.5,100.0,0.0
3386.755,47.5,100.0,0.0

3387.871,47.5,100.0,0.0
3388.994,47.5,100.0,0.0
3390.111,47.5,100.0,0.0
3391.234,47.5,100.0,0.0
3392.352,47.5,100.0,0.0
3393.474,47.5,100.0,0.0
3394.597,47.5,100.0,0.0
3395.714,47.5,100.0,0.0

3396.834,47.5,100.0,0.0
3397.955,47.5,100.0,0.0
3399.073,47.5,100.0,0.0
3400.195,47.5,100.0,0.0
3401.313,47.5,100.0,0.0
3402.436,47.5,100.0,0.0
3403.554,47.5,100.0,0.0
3404.676,47.5,100.0,0.0
3405.794,47.5,100.0,0.0

3406.916,47.5,100.0,0.0
3408.036,47.5,100.0,0.0
3409.157,47.5,100.0,0.0
3410.275,47.5,100.0,0.0
3411.4,47.5,100.0,0.0
3412.515,47.5,100.0,0.0
3413.638,47.5,100.0,0.0
3414.756,47.5,100.0,0.0

3415.878,47.5,100.0,0.0
3416.996,47.5,100.0,0.0
3418.118,47.5,100.0,0.0
3419.24,47.5,100.0,0.0
3420.359,47.5,100.0,0.0
3421.477,47.5,100.0,0.0
3422.599,47.5,100.0,0.0
3423.717,47.5,100.0,0.0

3424.839,47.5,100.0,0.0
3425.958,47.5,100.0,0.0
3427.084,47.5,100.0,0.0
3428.198,47.5,100.0,0.0
3429.32,47.5,100.0,0.0
3430.438,47.5,100.0,0.0
3431.561,47.5,100.0,0.0
3432.679,47.5,100.0,0.0
3433.803,47.5,100.0,0.0

3434.919,47.5,100.0,0.0
3436.041,47.5,100.0,0.0
3437.16,47.5,100.0,0.0
3438.282,47.5,100.0,0.0
3439.4,47.5,100.0,0.0
3440.524,47.5,100.0,0.0
3441.64,47.5,100.0,0.0
3442.763,47.5,100.0,0.0

3443.881,47.5,100.0,0.0
3444.999,47.5,100.0,0.0
3446.124,47.5,100.0,0.0
3447.239,47.5,100.0,0.0
3448.361,47.5,100.0,0.0
3449.48,47.5,100.0,0.0
3450.604,47.5,100.0,0.0
3451.72,47.5,100.0,0.0
3452.842,47.5,100.0,0.0

3453.96,47.5,100.0,0.0
3455.083,47.5,100.0,0.0
3456.204,47.5,100.0,0.0
3457.323,47.5,100.0,0.0
3458.441,47.5,100.0,0.0
3459.564,47.5,100.0,0.0
3460.682,47.5,100.0,0.0
3461.804,47.5,100.0,0.0

3462.922,47.5,100.0,0.0
3464.044,47.5,100.0,0.0
3465.162,47.5,100.0,0.0
3466.285,47.5,100.0,0.0
3467.402,48.0,100.0,0.0
3468.525,47.5,100.0,0.0
3469.643,48.0,100.0,0.0
3470.765,48.0,100.0,0.0
3471.884,48.0,100.0,0.0

3473.006,48.0,100.0,0.0
3474.124,48.0,100.0,0.0
3475.246,48.0,100.0,0.0
3476.364,48.0,100.0,0.0
3477.487,48.0,100.0,0.0
3478.608,48.0,100.0,0.0
3479.727,48.0,100.0,0.0
3480.845,48.0,100.0,0.0

3481.967,48.0,100.0,0.0
3483.085,48.0,100.0,0.0
3484.208,48.0,100.0,0.0
3485.326,48.0,100.0,0.0
3486.448,48.0,100.0,0.0
3487.566,48.0,100.0,0.0
3488.689,48.0,100.0,0.0
3489.807,48.0,100.0,0.0

3490.929,48.0,100.0,0.0
3492.047,48.0,100.0,0.0
3493.171,48.0,100.0,0.0
3494.288,48.0,100.0,0.0
3495.41,48.0,100.0,0.0
3496.528,48.0,100.0,0.0
3497.65,48.0,100.0,0.0
3498.771,48.0,100.0,0.0
3499.886,48.0,100.0,0.0

3501.009,48.0,100.0,0.0
3502.132,48.0,100.0,0.0
3503.249,48.0,100.0,0.0
3504.371,48.0,100.0,0.0
3505.489,48.0,100.0,0.0
3506.608,48.0,100.0,0.0
3507.73,48.0,100.0,0.0
3508.848,48.0,100.0,0.0

3509.97,48.0,100.0,0.0
3511.088,48.0,100.0,0.0
3512.211,48.0,100.0,0.0
3513.329,48.0,100.0,0.0
3514.451,48.0,100.0,0.0
3515.569,48.0,100.0,0.0
3516.692,48.0,100.0,0.0
3517.81,48.0,100.0,0.0
3518.932,48.0,100.0,0.0

3520.05,48.0,100.0,0.0
3521.172,48.0,100.0,0.0
3522.29,48.0,100.0,0.0
3523.413,48.0,100.0,0.0
3524.538,48.0,100.0,0.0
3525.653,48.0,100.0,0.0
3526.781,48.0,100.0,0.0
3527.894,48.0,100.0,0.0

3529.013,48.0,100.0,0.0
3530.145,48.0,100.0,0.0
3531.252,48.0,100.0,0.0
3532.375,48.0,100.0,0.0
3533.492,48.0,100.0,0.0
3534.615,48.0,100.0,0.0
3535.733,48.0,100.0,0.0
3536.855,48.0,100.0,0.0
3537.973,48.0,100.0,0.0

3539.095,48.0,100.0,0.0
3540.213,48.0,100.0,0.0
3541.337,48.0,100.0,0.0
3542.454,48.0,100.0,0.0
3543.576,48.0,100.0,0.0
3544.695,48.0,100.0,0.0
3545.816,48.0,100.0,0.0
3546.937,48.0,100.0,0.0

3548.057,48.0,100.0,0.0
3549.175,48.0,100.0,0.0
3550.297,48.0,100.0,0.0
3551.415,48.0,100.0,0.0
3552.538,48.0,100.0,0.0
3553.656,48.0,100.0,0.0
3554.778,48.0,100.0,0.0
3555.906,48.0,100.0,0.0
3557.021,48.0,100.0,0.0

3558.137,48.0,100.0,0.0
3559.259,48.0,100.0,0.0
3560.377,48.0,100.0,0.0
3561.499,48.0,100.0,0.0
3562.62,48.0,100.0,0.0
3563.74,48.0,100.0,0.0
3564.858,48.0,100.0,0.0
3565.98,48.0,100.0,0.0

3567.098,48.5,100.0,0.0
3568.22,48.5,100.0,0.0
3569.339,48.0,100.0,0.0
3570.461,48.0,100.0,0.0
3571.579,48.0,100.0,0.0
3572.703,48.5,100.0,0.0
3573.819,48.0,100.0,0.0
3574.943,48.5,100.0,0.0

3576.06,48.5,100.0,0.0
3577.182,48.5,100.0,0.0
3578.303,48.5,100.0,0.0
3579.422,48.5,100.0,0.0
3580.541,48.5,100.0,0.0
3581.663,48.5,100.0,0.0
3582.781,48.5,100.0,0.0
3583.903,48.5,100.0,0.0
3585.023,48.5,100.0,0.0

3586.144,48.5,100.0,0.0
3587.262,48.5,100.0,0.0
3588.384,48.5,100.0,0.0
3589.502,48.5,100.0,0.0
3590.624,48.5,100.0,0.0
3591.743,48.5,100.0,0.0
3592.861,48.5,100.0,0.0
3593.983,48.5,100.0,0.0

3595.103,48.5,100.0,0.0
3596.223,48.5,100.0,0.0
3597.342,48.5,100.0,0.0
3598.464,48.5,100.0,0.0
3599.585,48.5,100.0,0.0
3600.704,48.5,100.0,0.0
3601.823,48.5,100.0,0.0
3602.945,48.5,100.0,0.0
3604.063,48.5,100.0,0.0

3605.185,48.5,100.0,0.0
3606.303,48.5,100.0,0.0
3607.425,48.5,100.0,0.0
3608.544,48.5,100.0,0.0
3609.67,48.5,100.0,0.0
3610.784,48.5,100.0,0.0
3611.906,48.5,100.0,0.0
3613.024,48.5,100.0,0.0

3614.146,48.5,100.0,0.0
3615.265,48.5,100.0,0.0
3616.387,48.5,100.0,0.0
3617.505,48.5,100.0,0.0
3618.627,48.5,100.0,0.0
3619.746,48.5,100.0,0.0
3620.868,48.5,100.0,0.0
3621.986,48.5,100.0,0.0

3623.108,48.5,100.0,0.0
3624.226,48.5,100.0,0.0
3625.349,48.5,100.0,0.0
3626.469,48.5,100.0,0.0
3627.589,48.5,100.0,0.0
3628.707,48.5,100.0,0.0
3629.829,48.5,100.0,0.0
3630.948,48.5,100.0,0.0
3632.07,48.5,100.0,0.0

3633.188,48.5,100.0,0.0
3634.31,48.5,100.0,0.0
3635.428,48.5,100.0,0.0
3636.551,48.5,100.0,0.0
3637.669,48.5,100.0,0.0
3638.791,48.5,100.0,0.0
3639.909,48.5,100.0,0.0
3641.031,48.5,100.0,0.0

3642.149,48.5,100.0,0.0
3643.272,48.5,100.0,0.0
3644.39,48.5,100.0,0.0
3645.517,48.5,100.0,0.0
3646.63,48.5,100.0,0.0
3647.754,48.5,100.0,0.0
3648.872,48.5,100.0,0.0
3649.993,48.5,100.0,0.0
3651.121,48.5,100.0,0.0

3652.237,48.5,100.0,0.0
3653.352,48.5,100.0,0.0
3654.474,48.5,100.0,0.0
3655.592,48.5,100.0,0.0
3656.714,48.5,100.0,0.0
3657.836,48.5,100.0,0.0
3658.955,48.5,100.0,0.0
3660.073,48.5,100.0,0.0

3661.195,48.5,100.0,0.0
3662.314,48.5,100.0,0.0
3663.435,48.5,100.0,0.0
3664.554,48.5,100.0,0.0
3665.676,48.5,100.0,0.0
3666.794,48.5,100.0,0.0
3667.916,48.5,100.0,0.0
3669.034,48.5,100.0,0.0
3670.157,48.5,100.0,0.0

3671.275,48.5,100.0,0.0
3672.397,48.5,100.0,0.0
3673.515,48.5,100.0,0.0
3674.637,48.5,100.0,0.0
3675.756,49.0,100.0,0.0
3676.878,48.5,100.0,0.0
3677.996,49.0,100.0,0.0
3679.118,49.0,100.0,0.0

3680.236,49.0,100.0,0.0
3681.359,49.0,100.0,0.0
3682.477,49.0,100.0,0.0
3683.602,49.0,100.0,0.0
3684.717,49.0,100.0,0.0
3685.839,49.0,100.0,0.0
3686.958,49.0,100.0,0.0
3688.08,49.0,100.0,0.0

3689.198,49.0,100.0,0.0
3690.32,49.0,100.0,0.0
3691.438,49.0,100.0,0.0
3692.561,49.0,100.0,0.0
3693.679,49.0,100.0,0.0
3694.801,49.0,0.0,0.0
3695.919,49.0,0.0,0.0
3697.041,49.0,0.0,0.0
3698.16,49.0,0.0,0.0

3699.278,49.0,0.0,0.0
3700.402,49.0,0.0,0.0
